Date,Close/Last,Volume,Open,High,Low
09/17/2025,$115.29,13302030,$114.525,$115.485,$114.05
09/16/2025,$114.68,17208040,$112.955,$115.315,$112.775
09/15/2025,$112.35,12880490,$112.18,$112.455,$111.315
09/12/2025,$112.16,11105690,$112.86,$113.22,$111.875
09/11/2025,$112.14,11534500,$111.40,$112.765,$110.87
09/10/2025,$112.50,15837580,$111.16,$112.56,$110.84
09/09/2025,$110.65,14899500,$110.525,$112.51,$110.525
09/08/2025,$109.85,15440510,$109.73,$110.045,$108.35
09/05/2025,$109.23,16826690,$111.60,$111.78,$109.02
09/04/2025,$112.40,12864440,$112.105,$113.125,$111.38
09/03/2025,$111.91,14920090,$113.97,$114.43,$111.46
09/02/2025,$114.69,15206670,$114.18,$115.24,$113.33
08/29/2025,$114.29,14597870,$113.715,$114.79,$113.58
08/28/2025,$113.35,14189830,$112.87,$113.645,$112.07
08/27/2025,$112.75,15262630,$111.42,$112.98,$111.42
08/26/2025,$111.49,18143880,$111.37,$111.81,$110.355
08/25/2025,$111.74,9744897,$110.90,$111.92,$110.54
08/22/2025,$111.28,13586670,$109.60,$111.41,$109.60
08/21/2025,$109.23,12194900,$108.42,$109.565,$107.96
08/20/2025,$108.53,18959720,$107.88,$109.33,$107.68
08/19/2025,$107.42,16113610,$106.20,$107.46,$106.15
08/18/2025,$106.72,13040020,$106.10,$107.2276,$105.67
08/15/2025,$106.49,19271860,$106.19,$107.56,$105.95
08/14/2025,$107.38,13683470,$107.55,$107.59,$106.441
08/13/2025,$107.60,17958700,$106.00,$107.60,$105.74
08/12/2025,$106.13,14113220,$106.34,$107.28,$105.78
08/11/2025,$105.83,13570660,$107.11,$107.5346,$105.525
08/08/2025,$106.80,14417730,$106.50,$107.51,$105.95
08/07/2025,$105.95,13468290,$107.14,$108.06,$105.89
08/06/2025,$106.51,15321810,$108.305,$109.05,$106.37
08/05/2025,$107.24,21314250,$107.22,$107.8151,$106.07
08/04/2025,$107.37,19129470,$109.22,$109.92,$107.085
08/01/2025,$109.64,19652030,$112.00,$112.54,$108.86
07/31/2025,$111.64,17233740,$110.36,$112.495,$110.36
07/30/2025,$111.90,12996910,$112.41,$112.61,$111.26
07/29/2025,$112.88,15928000,$111.90,$113.00,$111.41
07/28/2025,$111.44,12352970,$111.00,$112.1078,$110.84
07/25/2025,$110.40,10548940,$110.73,$110.98,$109.70
07/24/2025,$110.79,15647210,$109.66,$110.95,$109.125
07/23/2025,$109.93,12002690,$108.93,$110.00,$108.85
07/22/2025,$108.54,13970890,$107.98,$109.44,$107.61
07/21/2025,$108.05,17010410,$107.60,$108.77,$107.44
07/18/2025,$107.77,32366590,$111.11,$111.73,$107.34
07/17/2025,$111.66,13151450,$111.49,$112.23,$111.09
07/16/2025,$112.23,11158850,$112.875,$113.50,$112.10
07/15/2025,$112.91,10959350,$113.66,$114.055,$112.595
07/14/2025,$113.92,13220300,$115.225,$115.225,$113.22
07/11/2025,$115.43,11683880,$114.85,$115.76,$114.5053
07/10/2025,$114.93,14903880,$113.71,$115.27,$113.07
07/09/2025,$113.80,10652060,$113.92,$114.27,$113.27
07/08/2025,$114.19,17913400,$110.885,$114.46,$110.85
07/07/2025,$111.11,15415890,$111.54,$112.05,$110.2226
07/03/2025,$112.20,11223580,$110.86,$112.47,$110.6187
07/02/2025,$111.05,11892160,$110.00,$111.36,$108.825
07/01/2025,$109.24,15536900,$108.13,$109.64,$107.15
06/30/2025,$107.80,19199050,$108.64,$108.84,$107.72
06/27/2025,$109.38,22002080,$109.935,$110.10,$108.37
06/26/2025,$109.99,18304840,$108.94,$110.435,$108.55
06/25/2025,$108.37,17483230,$108.11,$109.24,$107.70
06/24/2025,$108.34,24828280,$109.25,$110.94,$107.91
06/23/2025,$111.74,26631060,$116.70,$116.95,$111.16
06/20/2025,$114.70,36273290,$113.45,$115.035,$113.18
06/18/2025,$113.19,17968890,$114.61,$115.24,$112.94
06/17/2025,$114.00,19451700,$113.95,$114.93,$113.11
06/16/2025,$112.48,22986110,$111.82,$113.16,$111.13
06/13/2025,$112.12,28540170,$112.35,$112.53,$110.68
06/12/2025,$109.73,17469410,$108.92,$110.19,$108.22
06/11/2025,$109.31,22648190,$107.76,$109.39,$106.46
06/10/2025,$107.22,17634790,$106.075,$107.645,$105.9272
06/09/2025,$104.97,17087330,$104.33,$105.845,$103.83
06/06/2025,$104.27,15487840,$102.76,$104.50,$102.675
06/05/2025,$101.83,13942220,$102.98,$103.05,$101.73
06/04/2025,$102.30,15648520,$103.915,$104.92,$102.30
06/03/2025,$103.80,19194340,$102.90,$104.66,$102.21
06/02/2025,$103.05,17290460,$103.75,$103.85,$102.22
05/30/2025,$102.30,28645790,$102.16,$102.39,$101.185
05/29/2025,$102.69,13832490,$102.28,$102.845,$101.75
05/28/2025,$102.11,14292380,$104.29,$104.43,$101.7918
05/27/2025,$103.52,13043600,$103.49,$103.855,$102.90
05/23/2025,$103.03,12061610,$102.595,$103.47,$102.07
05/22/2025,$102.97,13417380,$103.06,$103.47,$101.89
05/21/2025,$103.66,16716080,$104.53,$104.965,$103.64
05/20/2025,$104.95,12429320,$106.39,$106.715,$104.775
05/19/2025,$106.47,16802720,$107.57,$107.57,$105.72
05/16/2025,$108.19,14042540,$108.65,$108.89,$107.45
05/15/2025,$108.58,15004290,$106.49,$108.65,$105.97
05/14/2025,$108.48,15494930,$108.86,$108.86,$107.93
05/13/2025,$109.46,13350840,$109.32,$110.51,$109.02
05/12/2025,$109.16,14244560,$110.27,$110.44,$108.32
05/09/2025,$107.31,10992080,$107.14,$107.745,$106.38
05/08/2025,$106.07,19196550,$105.34,$107.385,$105.34
05/07/2025,$104.61,12335920,$104.99,$105.29,$104.07
05/06/2025,$104.71,16303450,$103.89,$105.98,$103.48
05/05/2025,$103.27,19623970,$104.65,$104.6575,$103.07
05/02/2025,$106.21,16581870,$107.72,$109.00,$104.55
05/01/2025,$105.78,18610260,$105.095,$106.92,$104.98
04/30/2025,$105.63,20379280,$107.415,$107.415,$104.15
04/29/2025,$108.36,9483135,$107.74,$108.8299,$107.5212
04/28/2025,$108.63,13890870,$108.75,$109.2497,$107.68
04/25/2025,$108.57,11245790,$108.14,$108.755,$107.42
04/24/2025,$108.63,9849553,$107.97,$108.88,$106.96
04/23/2025,$107.37,14235710,$108.81,$109.30,$106.47
04/22/2025,$108.30,13147050,$106.14,$108.94,$106.14
04/21/2025,$105.35,16926490,$105.61,$105.63,$104.12
04/17/2025,$106.92,17916470,$104.69,$108.55,$104.46
04/16/2025,$104.19,13607020,$103.95,$105.59,$103.695
04/15/2025,$103.10,13164860,$103.635,$105.405,$103.00
04/14/2025,$103.39,18019970,$105.03,$105.09,$102.7205
04/11/2025,$103.14,22884630,$100.30,$103.93,$98.79
04/10/2025,$99.93,33999320,$103.71,$103.78,$97.80
04/09/2025,$105.80,30063290,$99.37,$106.58,$98.13
04/08/2025,$100.77,27147750,$105.455,$105.60,$99.01
04/07/2025,$102.94,35068450,$100.39,$105.80,$98.46
04/04/2025,$104.34,30841320,$109.865,$110.83,$103.83
04/03/2025,$112.43,21204640,$114.37,$115.45,$112.2315
04/02/2025,$118.67,12614610,$118.39,$118.84,$117.66
04/01/2025,$119.04,12425430,$119.22,$119.28,$117.93
03/31/2025,$118.93,21652350,$117.79,$119.905,$117.79
03/28/2025,$117.73,10233430,$118.10,$118.46,$117.235
03/27/2025,$117.89,12740790,$118.10,$119.07,$117.258
03/26/2025,$118.27,14112760,$117.68,$119.18,$117.68
03/25/2025,$116.59,12081800,$116.43,$117.635,$115.9628
03/24/2025,$115.80,14207470,$115.68,$116.91,$115.58
03/21/2025,$115.50,41102800,$115.50,$115.99,$114.35
03/20/2025,$115.90,16230770,$114.72,$116.47,$114.2125
03/19/2025,$115.41,17315000,$114.20,$115.815,$113.83
03/18/2025,$113.64,15998710,$114.09,$114.54,$112.57
03/17/2025,$113.76,19908790,$111.80,$114.495,$111.73
03/14/2025,$111.90,15890060,$108.94,$112.18,$108.31
03/13/2025,$108.67,17767840,$108.33,$110.82,$107.625
03/12/2025,$109.13,14051500,$109.05,$110.13,$108.42
03/11/2025,$109.16,19904740,$111.92,$112.10,$108.785
03/10/2025,$111.80,22749070,$109.275,$112.565,$109.08
03/07/2025,$109.02,19624970,$108.41,$110.40,$108.30
03/06/2025,$107.62,17150230,$105.43,$108.11,$104.36
03/05/2025,$105.44,24822250,$105.84,$106.33,$103.67
03/04/2025,$107.54,19394910,$106.36,$108.96,$105.94
03/03/2025,$107.76,18706880,$111.70,$112.1563,$106.51
02/28/2025,$111.33,18821670,$110.11,$111.58,$109.34
02/27/2025,$110.15,15293170,$110.01,$111.29,$109.28
02/26/2025,$109.46,10446410,$109.74,$109.87,$108.52
02/25/2025,$109.73,14496960,$111.30,$112.13,$108.8902
02/24/2025,$111.27,13153470,$110.925,$111.86,$110.32
02/21/2025,$110.69,14709990,$111.32,$111.85,$110.56
02/20/2025,$112.00,16325800,$110.57,$112.42,$109.95
02/19/2025,$110.30,10964700,$110.755,$112.13,$110.055
02/18/2025,$110.14,20060300,$108.63,$110.99,$108.32
02/14/2025,$108.24,15733530,$108.52,$110.23,$108.10
02/13/2025,$108.13,15459950,$107.15,$108.41,$106.52
02/12/2025,$107.35,18244120,$110.05,$110.2269,$107.18
02/11/2025,$111.67,12713130,$111.60,$112.51,$110.82
02/10/2025,$110.97,12142200,$110.005,$111.03,$109.875
02/07/2025,$108.89,10051630,$108.78,$109.7304,$108.32
02/06/2025,$108.43,13411400,$110.77,$111.05,$107.985
02/05/2025,$109.88,13364390,$109.74,$110.01,$109.10
02/04/2025,$109.96,14835690,$106.705,$110.28,$106.53
02/03/2025,$107.09,14623200,$106.64,$107.30,$105.3225
01/31/2025,$106.83,20381450,$110.55,$110.55,$106.095
01/30/2025,$109.57,14346340,$109.24,$109.85,$108.70
01/29/2025,$108.67,12345520,$107.71,$108.78,$107.47
01/28/2025,$108.04,15862030,$110.41,$110.87,$107.79
01/27/2025,$110.17,15926670,$109.01,$110.4506,$108.39
01/24/2025,$108.66,14235890,$110.24,$110.71,$108.41
01/23/2025,$110.15,13726780,$110.31,$111.1425,$109.61
01/22/2025,$109.53,15718010,$111.20,$111.57,$109.40
01/21/2025,$111.47,20416290,$112.05,$112.175,$111.1305
01/17/2025,$112.32,19298500,$111.03,$112.8651,$110.82
01/16/2025,$111.32,10366590,$111.19,$111.69,$110.55
01/15/2025,$111.51,14521100,$110.05,$111.73,$109.47
01/14/2025,$109.72,11191180,$108.79,$109.76,$107.83
01/13/2025,$109.29,17073400,$107.125,$109.63,$107.125
01/10/2025,$106.54,19304500,$108.70,$110.10,$105.78
01/08/2025,$106.93,17858110,$107.31,$107.71,$106.01
01/07/2025,$108.75,12625890,$108.94,$110.06,$108.28
01/06/2025,$107.74,15623680,$108.24,$109.78,$107.52
01/03/2025,$107.86,14237890,$108.00,$108.49,$107.46
01/02/2025,$107.31,12685450,$108.275,$109.00,$106.88
12/31/2024,$107.57,12387760,$106.17,$107.90,$105.78
12/30/2024,$105.76,11080770,$106.30,$106.56,$105.51
12/27/2024,$106.48,11943910,$106.30,$107.99,$105.77
12/26/2024,$106.49,9653408,$106.52,$107.03,$105.94
12/24/2024,$106.40,7806997,$106.52,$107.19,$105.70
12/23/2024,$106.30,12285080,$105.31,$106.60,$104.92
12/20/2024,$105.87,40141150,$105.45,$106.135,$104.84
12/19/2024,$105.51,20565560,$107.39,$107.67,$105.21
12/18/2024,$106.42,17114540,$107.57,$108.83,$106.31
12/17/2024,$108.01,17554000,$107.235,$108.17,$106.7869
12/16/2024,$108.47,20256090,$110.20,$110.40,$108.16
12/13/2024,$110.84,13106080,$111.899,$111.899,$110.25
12/12/2024,$111.82,14543260,$111.59,$112.38,$110.78
12/11/2024,$111.92,32392240,$112.00,$112.39,$111.11
12/10/2024,$112.67,20990940,$113.585,$113.88,$111.75
12/09/2024,$112.90,17412570,$114.64,$114.94,$112.745
12/06/2024,$113.57,16171070,$114.54,$114.77,$113.50
12/05/2024,$114.78,15751200,$114.71,$115.62,$114.06
12/04/2024,$114.28,19520580,$117.50,$117.55,$113.8612
12/03/2024,$117.67,11756570,$118.72,$118.72,$117.255
12/02/2024,$117.85,12687320,$118.05,$118.20,$116.82
11/29/2024,$117.96,9426499,$117.44,$118.50,$116.95
11/27/2024,$117.66,11079120,$118.09,$118.73,$117.43
11/26/2024,$117.97,14827330,$119.53,$119.68,$117.845
11/25/2024,$119.97,26580300,$121.43,$121.88,$119.61
11/22/2024,$121.79,13323430,$121.82,$123.21,$121.64
11/21/2024,$121.93,14675420,$121.08,$122.5547,$120.27
11/20/2024,$120.32,11360930,$119.17,$120.47,$118.64
11/19/2024,$118.63,11584380,$119.75,$119.75,$118.20
11/18/2024,$120.31,14243700,$119.79,$120.62,$119.27
11/15/2024,$119.31,19051710,$120.40,$121.24,$119.13
11/14/2024,$120.56,13041850,$121.66,$121.88,$120.33
11/13/2024,$121.47,15127880,$120.565,$122.05,$118.80
11/12/2024,$120.35,11972800,$121.13,$121.31,$119.8365
11/11/2024,$120.47,11969660,$121.00,$121.62,$120.07
11/08/2024,$121.11,12835970,$120.98,$121.42,$119.66
11/07/2024,$121.15,12184430,$121.30,$121.50,$119.61
