Date,Close/Last,Volume,Open,High,Low
08/19/2025,$202.49,13476580,$203.905,$204.29,$200.93
08/18/2025,$204.29,13000160,$205.07,$206.14,$203.41
08/15/2025,$204.91,21111380,$204.72,$207.33,$202.085
08/14/2025,$203.82,17777150,$202.56,$205.42,$202.3245
08/13/2025,$203.03,19573040,$204.98,$205.43,$198.64
08/12/2025,$204.16,19872000,$202.095,$205.13,$201.40
08/11/2025,$201.63,16690240,$201.555,$202.16,$199.80
08/08/2025,$202.09,24379910,$197.98,$203.43,$197.90
08/07/2025,$197.28,14660550,$197.71,$198.37,$195.22
08/06/2025,$196.92,15383680,$195.25,$197.38,$194.4673
08/05/2025,$195.32,19010150,$195.545,$198.70,$194.675
08/04/2025,$195.75,23385950,$191.175,$196.08,$190.92
08/01/2025,$189.95,21236710,$189.78,$191.6175,$188.70
07/31/2025,$192.86,27852020,$196.60,$196.83,$192.08
07/30/2025,$197.44,21150520,$196.30,$198.4799,$195.56
07/29/2025,$196.43,31891600,$193.30,$196.66,$192.99
07/28/2025,$193.42,25553550,$194.41,$194.82,$191.855
07/25/2025,$194.08,31101850,$192.93,$195.275,$192.13
07/24/2025,$193.20,45252060,$198.11,$198.97,$191.95
07/23/2025,$191.51,34068130,$192.36,$193.36,$190.18
07/22/2025,$192.11,26212910,$192.42,$193.36,$188.495
07/21/2025,$191.15,24664990,$187.10,$191.26,$187.05
07/18/2025,$185.94,21033400,$186.62,$187.36,$184.73
07/17/2025,$184.70,21654370,$183.115,$185.1873,$181.50
07/16/2025,$183.77,21152560,$184.32,$185.3352,$183.08
07/15/2025,$183.10,23911570,$183.94,$185.41,$182.39
07/14/2025,$182.81,20990350,$182.07,$184.73,$180.7109
07/11/2025,$181.31,23975710,$177.91,$182.61,$177.5405
07/10/2025,$178.70,24693710,$176.67,$179.59,$175.74
07/09/2025,$177.66,31288040,$176.11,$180.28,$173.88
07/08/2025,$175.16,24108640,$178.78,$178.79,$173.92
07/07/2025,$177.56,20991360,$180.135,$180.34,$176.64
07/03/2025,$180.55,13287390,$179.82,$180.77,$178.19
07/02/2025,$179.76,19325860,$176.545,$179.935,$176.09
07/01/2025,$176.91,25778460,$176.805,$177.22,$174.66
06/30/2025,$177.39,43964600,$180.785,$181.58,$175.50
06/27/2025,$178.27,74053110,$174.63,$178.84,$172.71
06/26/2025,$174.43,25909120,$173.385,$174.65,$170.86
06/25/2025,$171.49,23627360,$168.65,$173.36,$168.5605
06/24/2025,$167.74,27310270,$167.685,$169.25,$166.91
06/23/2025,$166.01,36975590,$167.32,$168.48,$163.33
06/20/2025,$167.73,55402580,$174.865,$175.365,$166.27
06/18/2025,$173.98,32531760,$177.28,$177.8235,$172.84
06/17/2025,$177.23,17656120,$177.00,$178.715,$175.94
06/16/2025,$177.94,18132530,$175.905,$178.245,$175.82
06/13/2025,$175.88,20873240,$173.58,$178.3432,$173.57
06/12/2025,$176.97,17345920,$177.48,$178.13,$176.11
06/11/2025,$178.79,18994400,$181.23,$181.75,$178.00
06/10/2025,$180.01,32908000,$177.76,$182.445,$176.475
06/09/2025,$177.63,18817590,$175.87,$177.915,$175.66
06/06/2025,$174.92,22258120,$172.30,$175.83,$172.30
06/05/2025,$169.81,25422880,$171.62,$172.36,$169.35
06/04/2025,$169.39,18508740,$168.28,$169.58,$167.795
06/03/2025,$167.71,25386710,$168.865,$169.80,$166.68
06/02/2025,$170.37,24742880,$169.01,$171.0624,$168.65
05/30/2025,$172.85,36258250,$172.41,$173.44,$168.525
05/29/2025,$172.96,21233590,$175.00,$175.40,$171.78
05/28/2025,$173.38,25999230,$173.98,$176.48,$173.0146
05/27/2025,$173.98,24341330,$171.30,$174.29,$171.21
05/23/2025,$169.59,24963650,$170.28,$171.205,$169.26
05/22/2025,$171.98,45024080,$173.35,$178.13,$171.88
05/21/2025,$170.06,45567580,$164.95,$174.53,$164.89
05/20/2025,$165.32,33563270,$167.76,$169.68,$164.26
05/19/2025,$167.87,21374690,$165.715,$167.95,$165.415
05/16/2025,$167.43,36271380,$168.93,$170.65,$166.95
05/15/2025,$165.40,22717550,$167.14,$167.51,$163.84
05/14/2025,$166.81,31769210,$161.31,$168.34,$160.93
05/13/2025,$160.89,24944270,$159.92,$162.06,$157.58
05/12/2025,$159.58,31884900,$159.10,$160.44,$157.8898
05/09/2025,$154.38,22871040,$155.55,$156.43,$153.83
05/08/2025,$155.75,38387510,$155.92,$157.41,$154.10
05/07/2025,$152.80,78900430,$166.07,$166.99,$149.4901
05/06/2025,$165.20,10691950,$163.96,$166.74,$163.13
05/05/2025,$166.05,15309340,$164.515,$167.10,$164.47
05/02/2025,$165.81,16844940,$164.955,$166.70,$163.66
05/01/2025,$162.79,21904290,$162.52,$163.94,$160.93
04/30/2025,$160.89,20639520,$159.86,$161.374,$157.155
04/29/2025,$162.06,15955220,$162.045,$162.68,$159.39
04/28/2025,$162.42,20871150,$164.26,$164.95,$160.3801
04/25/2025,$163.85,35148050,$167.10,$168.24,$163.00
04/24/2025,$161.47,30787480,$158.525,$161.71,$158.09
04/23/2025,$157.72,18575740,$157.91,$160.02,$156.35
04/22/2025,$153.90,15910330,$151.07,$154.61,$150.87
04/21/2025,$149.86,16147780,$150.965,$151.06,$148.40
04/17/2025,$153.36,19513410,$156.61,$157.07,$150.90
04/16/2025,$155.50,16921500,$155.47,$158.18,$153.91
04/15/2025,$158.68,15690780,$161.57,$162.05,$157.645
04/14/2025,$161.47,18255930,$162.31,$164.03,$159.92
04/11/2025,$159.40,22581990,$155.585,$159.86,$155.585
04/10/2025,$155.37,35270540,$158.76,$160.03,$152.20
04/09/2025,$161.06,46479540,$146.33,$161.87,$145.81
04/08/2025,$146.58,35304390,$153.575,$154.44,$145.21
04/07/2025,$149.24,47823020,$143.39,$154.93,$142.66
04/04/2025,$147.74,39832210,$149.90,$153.09,$147.54
04/03/2025,$152.63,28416070,$152.835,$154.6872,$152.18
04/02/2025,$158.86,17113320,$156.96,$160.275,$156.53
04/01/2025,$158.88,20111380,$155.30,$160.08,$155.255
03/31/2025,$156.23,33591550,$154.81,$157.13,$152.21
03/28/2025,$156.06,34866460,$162.36,$163.81,$155.3394
03/27/2025,$164.08,21571170,$166.71,$167.44,$163.85
03/26/2025,$167.14,22554240,$171.30,$171.9396,$166.8606
03/25/2025,$172.79,13841590,$171.18,$172.91,$170.55
03/24/2025,$169.93,18742850,$169.265,$170.50,$167.44
03/21/2025,$166.25,29882060,$163.38,$166.47,$163.03
03/20/2025,$165.05,19981510,$163.825,$167.03,$163.14
03/19/2025,$166.28,24955720,$163.915,$168.1334,$163.05
03/18/2025,$162.67,24616780,$165.96,$166.44,$158.80
03/17/2025,$166.57,17839140,$167.325,$168.46,$165.81
03/14/2025,$167.62,18611090,$165.315,$168.25,$164.51
03/13/2025,$164.73,15206170,$167.98,$168.12,$164.07
03/12/2025,$169.00,19880060,$168.47,$169.53,$165.48
03/11/2025,$165.98,23705900,$166.68,$168.655,$163.24
03/10/2025,$167.81,28990720,$170.16,$170.45,$165.565
03/07/2025,$175.75,16395290,$173.242,$176.90,$172.25
03/06/2025,$174.21,19082400,$172.55,$176.73,$172.508
03/05/2025,$174.99,18848040,$172.32,$175.75,$170.93
03/04/2025,$172.61,30711410,$167.94,$175.165,$167.54
03/03/2025,$168.66,24121990,$173.73,$175.00,$167.64
02/28/2025,$172.22,30049810,$170.30,$172.50,$168.39
02/27/2025,$170.21,25930530,$175.94,$176.59,$169.752
02/26/2025,$174.70,23693250,$176.945,$178.08,$173.59
02/25/2025,$177.37,20832490,$180.155,$180.76,$176.77
02/24/2025,$181.19,18734010,$183.80,$185.09,$180.88
02/21/2025,$181.58,19520780,$187.29,$187.47,$181.13
02/20/2025,$186.64,12063810,$186.50,$187.12,$184.60
02/19/2025,$187.13,13120470,$186.185,$187.36,$185.50
02/18/2025,$185.80,19796030,$187.44,$187.78,$183.58
02/14/2025,$186.87,12714150,$186.83,$188.15,$186.11
02/13/2025,$187.88,12729330,$185.93,$187.99,$184.88
02/12/2025,$185.43,17632310,$185.23,$186.83,$183.63
02/11/2025,$187.07,13028100,$186.835,$188.80,$186.08
02/10/2025,$188.20,16606020,$189.06,$189.99,$187.61
02/07/2025,$187.14,29565720,$192.74,$193.015,$185.10
02/06/2025,$193.31,20816590,$190.99,$193.83,$190.49
02/05/2025,$193.30,43719590,$193.10,$194.5499,$189.91
02/04/2025,$207.71,28285440,$204.50,$208.70,$204.26
02/03/2025,$202.64,16719470,$202.215,$205.22,$201.66
01/31/2025,$205.60,17087340,$203.715,$207.08,$203.58
01/30/2025,$202.63,14571480,$199.76,$203.2384,$199.4717
01/29/2025,$197.18,12287820,$197.37,$198.4595,$195.19
01/28/2025,$197.07,15939160,$194.65,$197.23,$192.61
01/27/2025,$193.77,24970170,$194.19,$198.67,$192.70
01/24/2025,$201.90,12732380,$199.85,$202.57,$199.7842
01/23/2025,$199.58,15170840,$199.98,$201.94,$196.82
01/22/2025,$200.03,15477380,$200.55,$202.12,$199.20
01/21/2025,$199.63,19005230,$200.51,$203.84,$199.44
01/17/2025,$197.55,22109130,$198.05,$198.81,$195.31
01/16/2025,$194.41,13449580,$195.825,$196.9799,$194.30
01/15/2025,$196.98,12894880,$194.35,$197.80,$193.33
01/14/2025,$191.05,13651180,$192.50,$193.27,$189.64
01/13/2025,$192.29,13169060,$191.35,$192.49,$188.66
01/10/2025,$193.17,20753790,$195.42,$197.62,$191.60
01/08/2025,$195.39,14335340,$193.95,$197.64,$193.75
01/07/2025,$196.71,16966760,$198.27,$202.14,$195.94
01/06/2025,$197.96,19483320,$195.15,$199.56,$195.06
01/03/2025,$193.13,12874960,$192.725,$194.50,$191.35
01/02/2025,$190.63,17545160,$191.485,$193.20,$188.71
12/31/2024,$190.44,14355220,$192.445,$193.25,$189.58
12/30/2024,$192.69,12209530,$190.865,$193.78,$190.36
12/27/2024,$194.04,14692990,$196.47,$196.80,$191.972
12/26/2024,$197.10,7918434,$196.74,$198.16,$195.87
12/24/2024,$197.57,6809823,$196.17,$197.67,$195.1979
12/23/2024,$195.99,15235940,$194.03,$196.49,$191.63
12/20/2024,$192.96,45319700,$187.01,$194.1354,$186.37
12/19/2024,$189.70,26981200,$193.28,$194.60,$189.52
12/18/2024,$190.15,27638420,$196.83,$198.6899,$189.28
12/17/2024,$197.12,24129480,$198.53,$202.88,$196.69
12/16/2024,$198.16,32248640,$194.365,$200.64,$194.11
12/13/2024,$191.38,18883220,$192.71,$194.34,$191.26
12/12/2024,$193.63,25197760,$196.30,$196.7053,$193.28
12/11/2024,$196.71,41664490,$186.70,$196.89,$186.26
12/10/2024,$186.53,34317440,$184.535,$188.03,$182.67
12/09/2024,$177.10,19887790,$175.715,$178.04,$175.40
12/06/2024,$176.49,13319550,$173.88,$176.8389,$173.55
12/05/2024,$174.31,16145520,$177.32,$177.71,$174.01
12/04/2024,$176.09,18239840,$172.78,$176.43,$172.75
12/03/2024,$173.02,15721480,$173.12,$174.32,$172.51
12/02/2024,$172.98,16593440,$170.32,$173.60,$170.27
11/29/2024,$170.49,9250712,$170.06,$170.87,$168.75
11/27/2024,$170.82,12433370,$170.68,$171.14,$169.67
11/26/2024,$170.62,14937480,$169.49,$171.495,$169.43
11/25/2024,$169.43,21395650,$167.99,$170.46,$167.40
11/22/2024,$166.57,24497040,$167.16,$168.2645,$165.71
11/21/2024,$169.24,38839430,$175.455,$175.58,$165.31
11/20/2024,$177.33,15729810,$178.83,$179.11,$175.33
11/19/2024,$179.58,15392870,$175.235,$180.17,$175.116
11/18/2024,$176.80,18725420,$174.955,$176.91,$174.42
11/15/2024,$173.89,21708870,$175.64,$175.88,$172.745
11/14/2024,$177.35,17925760,$179.75,$180.445,$176.03
11/13/2024,$180.49,13969710,$182.15,$182.615,$180.12
11/12/2024,$183.32,14065850,$181.38,$184.025,$180.99
11/11/2024,$181.97,12503420,$180.07,$182.085,$179.99
11/08/2024,$179.86,15021550,$182.00,$182.35,$179.57
11/07/2024,$182.28,16730410,$179.11,$182.58,$178.89
