Date,Close/Last,Volume,Open,High,Low
09/09/2025,$102.29,11819660,$102.00,$102.49,$101.55
09/08/2025,$102.28,13685740,$100.85,$102.36,$100.42
09/05/2025,$100.51,13748450,$101.08,$101.48,$99.55
09/04/2025,$100.93,15640900,$99.91,$101.35,$99.65
09/03/2025,$99.44,18995910,$97.85,$99.44,$97.50
09/02/2025,$97.85,15351290,$97.23,$97.85,$96.51
08/29/2025,$96.98,15600270,$96.10,$97.025,$95.795
08/28/2025,$96.11,19241630,$96.00,$96.57,$95.70
08/27/2025,$96.08,12925660,$95.90,$96.315,$95.60
08/26/2025,$96.05,22270350,$96.275,$96.47,$95.42
08/25/2025,$96.07,18956140,$97.00,$97.58,$96.07
08/22/2025,$96.83,32695180,$98.065,$99.05,$96.76
08/21/2025,$97.96,51825050,$99.41,$99.45,$96.95
08/20/2025,$102.57,18655030,$101.15,$102.65,$100.93
08/19/2025,$101.29,16999000,$100.96,$102.43,$100.80
08/18/2025,$100.70,11656140,$100.00,$100.875,$99.915
08/15/2025,$100.00,13604940,$100.63,$100.77,$99.5402
08/14/2025,$100.85,10858450,$101.22,$101.44,$100.72
08/13/2025,$100.99,19398500,$102.15,$102.805,$100.85
08/12/2025,$103.62,17919330,$104.25,$104.31,$103.37
08/11/2025,$103.93,12856710,$103.90,$104.33,$103.11
08/08/2025,$103.73,12394720,$103.37,$104.72,$103.15
08/07/2025,$103.12,12509480,$103.46,$103.90,$102.11
08/06/2025,$103.36,23738420,$99.46,$103.685,$99.46
08/05/2025,$99.31,17977010,$99.67,$100.47,$98.91
08/04/2025,$99.59,19050210,$98.20,$99.91,$98.20
08/01/2025,$98.49,16750410,$98.00,$98.83,$97.6705
07/31/2025,$97.98,15651350,$97.44,$98.63,$97.31
07/30/2025,$97.59,13864100,$98.61,$98.88,$97.29
07/29/2025,$98.33,14034270,$97.78,$98.72,$97.34
07/28/2025,$97.61,12293060,$97.28,$98.125,$97.075
07/25/2025,$97.47,12868470,$96.84,$97.65,$96.53
07/24/2025,$96.60,14991520,$95.57,$96.955,$95.35
07/23/2025,$95.68,9729672,$96.01,$96.29,$95.29
07/22/2025,$95.85,9049130,$95.84,$96.67,$95.74
07/21/2025,$95.67,13450360,$95.255,$96.64,$95.10
07/18/2025,$95.05,14636290,$95.085,$95.4801,$94.43
07/17/2025,$95.09,11165130,$95.075,$95.63,$94.89
07/16/2025,$95.15,11181550,$95.415,$95.8296,$94.605
07/15/2025,$95.39,10450760,$95.60,$95.78,$94.935
07/14/2025,$95.78,13779080,$94.51,$95.84,$94.38
07/11/2025,$94.40,14595050,$95.005,$95.5344,$94.23
07/10/2025,$94.86,18894790,$96.66,$96.78,$94.735
07/09/2025,$96.81,13702620,$97.15,$97.29,$96.38
07/08/2025,$97.09,16874950,$98.82,$99.17,$96.51
07/07/2025,$99.35,12930910,$98.23,$99.35,$97.62
07/03/2025,$98.36,7686204,$97.70,$98.48,$97.42
07/02/2025,$97.61,12501970,$98.125,$98.3817,$97.055
07/01/2025,$98.24,15635850,$97.60,$99.1899,$97.4238
06/30/2025,$97.78,17803030,$97.23,$98.14,$96.31
06/27/2025,$97.27,31431910,$96.32,$97.76,$96.16
06/26/2025,$96.02,19361420,$96.90,$97.34,$95.915
06/25/2025,$97.26,11154680,$98.31,$98.56,$97.15
06/24/2025,$98.00,22403660,$97.73,$99.105,$97.25
06/23/2025,$97.87,20432350,$95.92,$97.93,$95.67
06/20/2025,$96.12,20604920,$95.24,$96.31,$95.20
06/18/2025,$95.09,11333690,$94.57,$95.49,$94.09
06/17/2025,$94.25,14935630,$93.95,$94.82,$93.62
06/16/2025,$94.29,14881660,$94.75,$95.78,$94.095
06/13/2025,$94.44,18694740,$94.52,$95.32,$94.005
06/12/2025,$94.83,17845700,$94.89,$95.26,$93.43
06/11/2025,$95.80,16389620,$97.29,$97.29,$95.35
06/10/2025,$97.32,17162470,$97.29,$98.0892,$96.48
06/09/2025,$97.45,13655700,$97.40,$97.85,$96.77
06/06/2025,$97.47,15599290,$98.37,$98.56,$96.97
06/05/2025,$97.96,15825280,$99.295,$99.59,$97.605
06/04/2025,$99.35,11115650,$99.79,$100.13,$99.32
06/03/2025,$99.98,15598640,$99.565,$100.89,$98.57
06/02/2025,$99.77,16999210,$98.84,$99.905,$98.05
05/30/2025,$98.72,29980070,$96.96,$98.93,$96.60
05/29/2025,$97.10,14343740,$97.63,$97.77,$96.8509
05/28/2025,$97.24,11220100,$97.52,$98.24,$97.06
05/27/2025,$97.58,17180940,$97.30,$97.795,$96.58
05/23/2025,$96.34,13668620,$95.34,$96.54,$95.00
05/22/2025,$95.93,13712160,$96.54,$96.96,$95.815
05/21/2025,$96.43,15742340,$97.125,$97.7556,$95.975
05/20/2025,$97.80,15609610,$98.555,$98.8183,$96.52
05/19/2025,$98.12,20041570,$96.65,$98.28,$95.81
05/16/2025,$98.24,33746190,$96.14,$99.1946,$95.995
05/15/2025,$96.35,44026130,$94.30,$96.72,$91.89
05/14/2025,$96.83,25620110,$96.025,$97.33,$95.83
05/13/2025,$95.88,19746660,$96.50,$97.32,$95.225
05/12/2025,$96.75,26783930,$97.67,$97.97,$95.62
05/09/2025,$96.72,13697820,$96.75,$97.20,$96.29
05/08/2025,$97.43,14461120,$98.75,$99.33,$97.355
05/07/2025,$98.83,11310190,$98.55,$99.2308,$98.31
05/06/2025,$98.55,10626000,$98.74,$99.47,$98.41
05/05/2025,$99.33,12439130,$98.94,$99.74,$98.53
05/02/2025,$98.75,16031370,$97.95,$99.22,$97.85
05/01/2025,$97.41,13171780,$97.015,$97.90,$96.59
04/30/2025,$97.25,21639860,$95.94,$97.78,$94.93
04/29/2025,$96.04,12679030,$94.84,$96.18,$94.42
04/28/2025,$95.22,12950000,$95.10,$96.00,$94.34
04/25/2025,$95.09,15317220,$95.80,$96.47,$94.36
04/24/2025,$95.84,13444530,$94.71,$96.215,$93.6601
04/23/2025,$94.96,18046890,$95.0164,$96.60,$94.1619
04/22/2025,$94.85,15407770,$92.88,$95.29,$92.88
04/21/2025,$92.41,18361210,$93.02,$94.08,$91.34
04/17/2025,$93.22,21393920,$91.83,$93.87,$91.62
04/16/2025,$91.19,22229110,$94.00,$94.30,$90.61
04/15/2025,$93.97,21871210,$94.82,$96.03,$93.87
04/14/2025,$94.73,27742920,$93.27,$95.44,$92.90
04/11/2025,$92.80,25508140,$90.68,$93.35,$90.01
04/10/2025,$90.61,34735320,$88.73,$91.87,$88.1634
04/09/2025,$89.60,46632760,$83.325,$90.80,$83.02
04/08/2025,$81.79,34351740,$85.85,$86.965,$81.03
04/07/2025,$83.83,36884940,$80.24,$86.26,$79.81
04/04/2025,$83.19,36209020,$85.64,$87.39,$82.65
04/03/2025,$87.26,33012930,$86.28,$89.88,$86.28
04/02/2025,$89.76,19384140,$88.20,$90.145,$88.1175
04/01/2025,$88.83,22080250,$87.535,$89.11,$87.37
03/31/2025,$87.79,30269310,$84.76,$88.20,$84.37
03/28/2025,$85.15,14790570,$85.43,$85.83,$84.70
03/27/2025,$85.63,16782810,$84.775,$86.11,$84.775
03/26/2025,$85.21,27241500,$85.19,$85.56,$84.57
03/25/2025,$84.76,27908570,$86.76,$87.305,$84.62
03/24/2025,$87.49,17900730,$86.47,$87.65,$86.35
03/21/2025,$85.98,26797180,$85.28,$86.23,$84.78
03/20/2025,$85.81,18185510,$85.81,$87.08,$85.515
03/19/2025,$86.33,24555860,$85.95,$86.785,$85.62
03/18/2025,$85.59,17850930,$87.44,$87.675,$85.50
03/17/2025,$87.46,26297770,$85.13,$87.985,$84.98
03/14/2025,$85.35,35500650,$84.96,$85.37,$84.06
03/13/2025,$84.50,31507750,$84.94,$85.45,$83.87
03/12/2025,$85.20,33301610,$87.88,$89.10,$84.88
03/11/2025,$87.44,28687590,$87.29,$89.345,$87.14
03/10/2025,$87.82,35148840,$89.76,$90.23,$86.61
03/07/2025,$91.72,35913160,$93.94,$93.95,$90.76
03/06/2025,$94.64,19957800,$94.80,$96.19,$94.1833
03/05/2025,$95.98,17638960,$94.97,$96.39,$94.75
03/04/2025,$94.97,25227670,$95.76,$97.05,$94.46
03/03/2025,$97.59,18372190,$97.98,$99.49,$96.825
02/28/2025,$98.61,25451260,$97.79,$98.86,$97.17
02/27/2025,$96.79,16431470,$95.90,$98.0399,$95.8092
02/26/2025,$96.20,19069720,$97.70,$98.725,$96.07
02/25/2025,$97.69,29331190,$94.35,$97.91,$94.24
02/24/2025,$93.67,29755880,$94.18,$94.64,$92.12
02/21/2025,$94.78,35014810,$96.53,$96.85,$94.115
02/20/2025,$97.21,55450920,$98.78,$100.12,$96.6808
02/19/2025,$104.00,18507980,$103.85,$104.20,$102.55
02/18/2025,$103.78,18247310,$103.72,$103.99,$102.51
02/14/2025,$104.04,14109460,$105.30,$105.30,$103.60
02/13/2025,$105.05,12604410,$104.00,$105.24,$103.53
02/12/2025,$103.61,15162130,$102.12,$103.90,$102.04
02/11/2025,$102.47,11953630,$102.62,$102.85,$101.85
02/10/2025,$102.92,15274640,$101.95,$102.93,$101.25
02/07/2025,$101.15,12451070,$103.00,$103.11,$101.11
02/06/2025,$102.85,13088470,$102.53,$103.02,$101.94
02/05/2025,$102.46,15926720,$100.65,$102.58,$100.54
02/04/2025,$100.77,15201190,$99.97,$100.95,$99.69
02/03/2025,$99.54,20484150,$96.77,$99.79,$96.47
01/31/2025,$98.16,16413890,$99.00,$99.00,$97.70
01/30/2025,$98.65,11012220,$97.69,$98.93,$97.42
01/29/2025,$97.50,11261440,$97.425,$98.17,$97.22
01/28/2025,$97.29,14641620,$97.23,$97.84,$96.7251
01/27/2025,$97.40,18880610,$95.90,$97.46,$94.82
01/24/2025,$94.76,14973770,$93.54,$95.01,$93.455
01/23/2025,$93.81,14198440,$92.96,$93.81,$92.32
01/22/2025,$93.23,15567060,$93.77,$94.00,$92.52
01/21/2025,$93.08,23247450,$92.48,$94.24,$92.31
01/17/2025,$91.94,15868210,$92.07,$92.26,$91.05
01/16/2025,$91.30,13267720,$91.50,$91.72,$90.12
01/15/2025,$91.34,17348170,$91.065,$91.725,$90.81
01/14/2025,$90.79,13549160,$91.86,$91.98,$90.565
01/13/2025,$91.53,18617080,$92.12,$92.43,$91.10
01/10/2025,$93.00,18140860,$92.49,$93.575,$92.20
01/08/2025,$91.80,13453630,$91.11,$91.845,$90.82
01/07/2025,$90.81,11238040,$91.70,$91.94,$90.45
01/06/2025,$91.43,14519860,$90.83,$92.47,$90.67
01/03/2025,$90.78,10834630,$90.15,$91.30,$90.14
01/02/2025,$90.00,14820440,$89.98,$90.60,$89.52
12/31/2024,$90.35,11267650,$90.57,$90.94,$90.055
12/30/2024,$90.57,9790196,$90.73,$91.07,$90.13
12/27/2024,$91.66,11384360,$92.13,$92.35,$91.03
12/26/2024,$92.79,10997610,$92.54,$92.875,$92.17
12/24/2024,$92.68,8992427,$90.37,$92.68,$90.35
12/23/2024,$90.35,26205380,$91.50,$91.50,$88.91
12/20/2024,$92.24,49350590,$93.01,$93.7486,$91.63
12/19/2024,$93.40,16606500,$94.48,$94.565,$93.36
12/18/2024,$93.55,24665600,$95.34,$95.895,$93.1304
12/17/2024,$95.42,23560820,$95.14,$95.49,$94.32
12/16/2024,$94.87,16741990,$94.42,$95.705,$94.1048
12/13/2024,$94.25,11495850,$93.80,$94.68,$93.04
12/12/2024,$94.09,14298630,$95.68,$95.715,$94.09
12/11/2024,$94.96,19682090,$94.54,$95.69,$94.50
12/10/2024,$94.55,13164490,$94.05,$95.24,$93.77
12/09/2024,$93.83,20931080,$95.66,$95.94,$93.602
12/06/2024,$95.70,18803500,$95.54,$96.18,$95.33
12/05/2024,$95.30,21932330,$94.89,$95.60,$94.34
12/04/2024,$94.45,17312580,$93.45,$94.515,$93.05
12/03/2024,$93.51,17775230,$92.78,$93.59,$92.26
12/02/2024,$92.64,17172950,$92.82,$92.9887,$91.95
11/29/2024,$92.50,11041180,$92.26,$92.64,$91.82
11/27/2024,$91.88,14358860,$92.00,$92.25,$91.31
11/26/2024,$91.31,16657020,$89.89,$91.88,$89.84
11/25/2024,$89.50,25078630,$90.50,$90.95,$89.06
11/22/2024,$90.44,23990650,$89.41,$90.91,$88.93
11/21/2024,$88.39,18729220,$87.45,$88.64,$86.93
11/20/2024,$87.18,18183190,$86.60,$87.20,$85.91
11/19/2024,$86.60,36340860,$86.23,$88.29,$85.91
11/18/2024,$84.08,25278120,$84.82,$84.85,$83.66
11/15/2024,$84.25,17370600,$84.53,$84.78,$83.942
11/14/2024,$84.47,15740730,$85.03,$85.76,$84.34
11/13/2024,$85.50,12802620,$84.99,$85.79,$84.77
11/12/2024,$84.99,12860190,$84.50,$85.53,$84.50
11/11/2024,$84.21,10433170,$84.95,$85.41,$84.12
11/08/2024,$84.83,14396540,$84.28,$85.42,$84.23
11/07/2024,$83.85,12665780,$83.72,$84.39,$83.42
