Date,Close/Last,Volume,Open,High,Low
08/21/2025,$224.90,30621250,$226.27,$226.52,$223.7804
08/20/2025,$226.01,42263870,$229.98,$230.47,$225.77
08/19/2025,$230.56,39402560,$231.275,$232.87,$229.35
08/18/2025,$230.89,37476190,$231.70,$233.12,$230.11
08/15/2025,$231.59,56038660,$234.00,$234.28,$229.335
08/14/2025,$232.78,51916280,$234.055,$235.12,$230.85
08/13/2025,$233.33,69878550,$231.07,$235.00,$230.43
08/12/2025,$229.65,55672300,$228.005,$230.80,$227.07
08/11/2025,$227.18,61806130,$227.92,$229.56,$224.76
08/08/2025,$229.35,113854000,$220.83,$231.00,$219.25
08/07/2025,$220.03,90224830,$218.875,$220.85,$216.58
08/06/2025,$213.25,108483100,$205.63,$215.38,$205.59
08/05/2025,$202.92,44155080,$203.40,$205.34,$202.16
08/04/2025,$203.35,75109300,$204.505,$207.88,$201.675
08/01/2025,$202.38,104434500,$210.865,$213.58,$201.50
07/31/2025,$207.57,80698430,$208.49,$209.84,$207.16
07/30/2025,$209.05,45512510,$211.895,$212.39,$207.72
07/29/2025,$211.27,51411720,$214.175,$214.81,$210.82
07/28/2025,$214.05,37858020,$214.03,$214.845,$213.06
07/25/2025,$213.88,40268780,$214.70,$215.24,$213.40
07/24/2025,$213.76,46022620,$213.90,$215.69,$213.53
07/23/2025,$214.15,46989300,$215.00,$215.15,$212.41
07/22/2025,$214.40,46404070,$213.14,$214.95,$212.2301
07/21/2025,$212.48,51377430,$212.10,$215.78,$211.63
07/18/2025,$211.18,48974590,$210.87,$211.79,$209.7045
07/17/2025,$210.02,48068140,$210.57,$211.80,$209.59
07/16/2025,$210.16,47490530,$210.295,$212.40,$208.64
07/15/2025,$209.11,42296340,$209.22,$211.89,$208.92
07/14/2025,$208.62,38840110,$209.925,$210.91,$207.54
07/11/2025,$211.16,39765810,$210.565,$212.13,$209.86
07/10/2025,$212.41,44443640,$210.505,$213.48,$210.03
07/09/2025,$211.14,48749370,$209.53,$211.33,$207.22
07/08/2025,$210.01,42848930,$210.10,$211.43,$208.45
07/07/2025,$209.95,50228980,$212.68,$216.23,$208.80
07/03/2025,$213.55,34955840,$212.145,$214.65,$211.8101
07/02/2025,$212.44,67941810,$208.91,$213.34,$208.14
07/01/2025,$207.82,78788870,$206.665,$210.1865,$206.1401
06/30/2025,$205.17,91912820,$202.01,$207.39,$199.2607
06/27/2025,$201.08,73188570,$201.89,$203.22,$200.00
06/26/2025,$201.00,50799120,$201.43,$202.64,$199.46
06/25/2025,$201.56,39525730,$201.45,$203.67,$200.6201
06/24/2025,$200.30,54064030,$202.59,$203.44,$200.20
06/23/2025,$201.50,55814270,$201.625,$202.30,$198.96
06/20/2025,$201.00,96813540,$198.235,$201.70,$196.855
06/18/2025,$196.58,45394690,$195.94,$197.57,$195.07
06/17/2025,$195.64,38856150,$197.20,$198.39,$195.21
06/16/2025,$198.42,43020690,$197.30,$198.685,$196.5636
06/13/2025,$196.45,51447350,$199.73,$200.37,$195.70
06/12/2025,$199.20,43904640,$199.08,$199.68,$197.3601
06/11/2025,$198.78,60989860,$203.50,$204.50,$198.41
06/10/2025,$202.67,54672610,$200.60,$204.35,$200.57
06/09/2025,$201.45,72862560,$204.39,$206.00,$200.02
06/06/2025,$203.92,46607690,$203.00,$205.70,$202.05
06/05/2025,$200.63,55221240,$203.50,$204.75,$200.15
06/04/2025,$202.82,43603990,$202.91,$206.24,$202.10
06/03/2025,$203.27,46381570,$201.35,$203.77,$200.955
06/02/2025,$201.70,35423290,$200.28,$202.13,$200.12
05/30/2025,$200.85,70819940,$199.37,$201.96,$196.78
05/29/2025,$199.95,51477940,$203.575,$203.81,$198.51
05/28/2025,$200.42,45339680,$200.59,$202.73,$199.90
05/27/2025,$200.21,56288480,$198.30,$200.74,$197.43
05/23/2025,$195.27,78432920,$193.665,$197.70,$193.46
05/22/2025,$201.36,46742410,$200.71,$202.75,$199.70
05/21/2025,$202.09,59211770,$205.17,$207.04,$200.71
05/20/2025,$206.86,42496640,$207.67,$208.47,$205.03
05/19/2025,$208.78,46140530,$207.91,$209.48,$204.26
05/16/2025,$211.26,54737850,$212.36,$212.57,$209.77
05/15/2025,$211.45,45029470,$210.95,$212.96,$209.54
05/14/2025,$212.33,49325830,$212.43,$213.94,$210.5801
05/13/2025,$212.93,51909330,$210.43,$213.40,$209.00
05/12/2025,$210.79,63775810,$210.97,$211.2679,$206.75
05/09/2025,$198.53,36453920,$199.00,$200.5399,$197.535
05/08/2025,$197.49,50478870,$197.72,$200.05,$194.6796
05/07/2025,$196.25,68616940,$199.17,$199.44,$193.25
05/06/2025,$198.51,51216480,$198.21,$200.65,$197.02
05/05/2025,$198.89,69018450,$203.10,$204.10,$198.21
05/02/2025,$205.35,101010600,$206.09,$206.99,$202.16
05/01/2025,$213.32,57365680,$209.08,$214.56,$208.90
04/30/2025,$212.50,52286450,$209.30,$213.58,$206.6705
04/29/2025,$211.21,36827630,$208.693,$212.24,$208.37
04/28/2025,$210.14,38743070,$210.00,$211.50,$207.46
04/25/2025,$209.28,38222260,$206.365,$209.75,$206.20
04/24/2025,$208.37,47310990,$204.89,$208.8299,$202.94
04/23/2025,$204.60,52929170,$206.00,$208.00,$202.799
04/22/2025,$199.74,52976370,$196.12,$201.59,$195.97
04/21/2025,$193.16,46742540,$193.265,$193.80,$189.8112
04/17/2025,$196.98,52164680,$197.20,$198.8335,$194.42
04/16/2025,$194.27,59732420,$198.36,$200.70,$192.37
04/15/2025,$202.14,51343870,$201.855,$203.51,$199.80
04/14/2025,$202.52,101352900,$211.44,$212.94,$201.1621
04/11/2025,$198.15,87435920,$186.10,$199.54,$186.06
04/10/2025,$190.42,121880000,$189.065,$194.7799,$183.00
04/09/2025,$198.85,184395900,$171.95,$200.61,$171.89
04/08/2025,$172.42,120859500,$186.70,$190.335,$169.2101
04/07/2025,$181.46,160466300,$177.20,$194.15,$174.62
04/04/2025,$188.38,125910900,$193.89,$199.88,$187.34
04/03/2025,$203.19,103419000,$205.54,$207.49,$201.25
04/02/2025,$223.89,35905900,$221.315,$225.19,$221.02
04/01/2025,$223.19,36412740,$219.805,$223.68,$218.90
03/31/2025,$222.13,65299320,$217.005,$225.62,$216.23
03/28/2025,$217.90,39818620,$221.67,$223.81,$217.68
03/27/2025,$223.85,37094770,$221.39,$224.99,$220.5601
03/26/2025,$221.53,34532660,$223.51,$225.02,$220.47
03/25/2025,$223.75,34493580,$220.77,$224.10,$220.08
03/24/2025,$220.73,44299480,$221.00,$221.48,$218.58
03/21/2025,$218.27,94127770,$211.56,$218.84,$211.28
03/20/2025,$214.10,48862950,$213.99,$217.4899,$212.22
03/19/2025,$215.24,54385390,$214.22,$218.76,$213.75
03/18/2025,$212.69,42432430,$214.16,$215.15,$211.49
03/17/2025,$214.00,48073430,$213.31,$215.22,$209.97
03/14/2025,$213.49,60107580,$211.25,$213.95,$209.58
03/13/2025,$209.68,61368330,$215.95,$216.8394,$208.42
03/12/2025,$216.98,62547470,$220.14,$221.75,$214.91
03/11/2025,$220.84,76137410,$223.805,$225.8399,$217.45
03/10/2025,$227.48,72071200,$235.54,$236.16,$224.22
03/07/2025,$239.07,46273570,$235.105,$241.37,$234.76
03/06/2025,$235.33,45170420,$234.435,$237.86,$233.1581
03/05/2025,$235.74,47227640,$235.42,$236.55,$229.23
03/04/2025,$235.93,53798060,$237.705,$240.07,$234.68
03/03/2025,$238.03,47183990,$241.79,$244.0272,$236.112
02/28/2025,$241.84,56833360,$236.95,$242.09,$230.20
02/27/2025,$237.30,41153640,$239.41,$242.46,$237.06
02/26/2025,$240.36,44433560,$244.33,$244.98,$239.13
02/25/2025,$247.04,48013270,$248.00,$250.00,$244.91
02/24/2025,$247.10,51326400,$244.925,$248.86,$244.42
02/21/2025,$245.55,53197430,$245.95,$248.69,$245.22
02/20/2025,$245.83,32316910,$244.94,$246.78,$244.29
02/19/2025,$244.87,32204220,$244.66,$246.01,$243.1604
02/18/2025,$244.47,48822490,$244.15,$245.18,$241.84
02/14/2025,$244.60,40896230,$241.25,$245.55,$240.99
02/13/2025,$241.53,53614050,$236.91,$242.3399,$235.57
02/12/2025,$236.87,45243290,$231.20,$236.96,$230.68
02/11/2025,$232.62,53718360,$228.20,$235.23,$228.13
02/10/2025,$227.65,33115650,$229.57,$230.585,$227.20
02/07/2025,$227.63,39707220,$232.60,$234.00,$227.26
02/06/2025,$233.22,29925350,$231.285,$233.80,$230.425
02/05/2025,$232.47,39664990,$228.53,$232.67,$228.27
02/04/2025,$232.80,45067300,$227.25,$233.13,$226.65
02/03/2025,$228.01,73063300,$229.99,$231.83,$225.70
01/31/2025,$236.00,101075100,$247.19,$247.19,$233.44
01/30/2025,$237.59,55658280,$238.665,$240.79,$237.21
01/29/2025,$239.36,45486100,$234.12,$239.855,$234.01
01/28/2025,$238.26,75707570,$230.85,$240.19,$230.81
01/27/2025,$229.86,94863420,$224.02,$232.15,$223.98
01/24/2025,$222.78,54697910,$224.78,$225.63,$221.41
01/23/2025,$223.66,60234760,$224.74,$227.03,$222.30
01/22/2025,$223.83,64126500,$219.79,$224.12,$219.79
01/21/2025,$222.64,98070430,$224.00,$224.42,$219.38
01/17/2025,$229.98,68488300,$232.115,$232.29,$228.48
01/16/2025,$228.26,71759050,$237.35,$238.01,$228.03
01/15/2025,$237.87,39831970,$234.635,$238.96,$234.43
01/14/2025,$233.28,39435290,$234.75,$236.12,$232.472
01/13/2025,$234.40,49630730,$233.53,$234.67,$229.72
01/10/2025,$236.85,61710860,$240.01,$240.16,$233.00
01/08/2025,$242.70,37628940,$241.92,$243.7123,$240.05
01/07/2025,$242.21,40855960,$242.98,$245.55,$241.35
01/06/2025,$245.00,45045570,$244.31,$247.33,$243.20
01/03/2025,$243.36,40244110,$243.36,$244.18,$241.89
01/02/2025,$243.85,55740730,$248.93,$249.10,$241.8201
12/31/2024,$250.42,39480720,$252.44,$253.28,$249.43
12/30/2024,$252.20,35557540,$252.23,$253.50,$250.75
12/27/2024,$255.59,42355320,$257.83,$258.70,$253.06
12/26/2024,$259.02,27262980,$258.19,$260.10,$257.63
12/24/2024,$258.20,23234710,$255.49,$258.21,$255.29
12/23/2024,$255.27,40858770,$254.77,$255.65,$253.45
12/20/2024,$254.49,147495300,$248.04,$255.00,$245.69
12/19/2024,$249.79,60882260,$247.50,$252.00,$247.0949
12/18/2024,$248.05,56774100,$252.16,$254.28,$247.74
12/17/2024,$253.48,51356360,$250.08,$253.83,$249.78
12/16/2024,$251.04,51694750,$247.99,$251.38,$247.65
12/13/2024,$248.13,33155290,$247.815,$249.2902,$246.24
12/12/2024,$247.96,32777530,$246.89,$248.74,$245.68
12/11/2024,$246.49,45205810,$247.96,$250.80,$246.2601
12/10/2024,$247.77,36914810,$246.89,$248.21,$245.34
12/09/2024,$246.75,44649230,$241.83,$247.24,$241.75
12/06/2024,$242.84,36870620,$242.905,$244.63,$242.08
12/05/2024,$243.04,40033880,$243.99,$244.54,$242.13
12/04/2024,$243.01,44383940,$242.87,$244.11,$241.25
12/03/2024,$242.65,38861020,$239.81,$242.76,$238.90
12/02/2024,$239.59,48137100,$237.27,$240.79,$237.16
11/29/2024,$237.33,28481380,$234.805,$237.81,$233.97
11/27/2024,$234.93,33498440,$234.465,$235.69,$233.8101
11/26/2024,$235.06,45986190,$233.33,$235.57,$233.33
11/25/2024,$232.87,90152830,$231.46,$233.245,$229.74
11/22/2024,$229.87,38168250,$228.06,$230.7199,$228.06
11/21/2024,$228.52,42108330,$228.88,$230.155,$225.7103
11/20/2024,$229.00,35169570,$228.06,$229.93,$225.89
11/19/2024,$228.28,36211770,$226.98,$230.16,$226.66
11/18/2024,$228.02,44686020,$225.25,$229.74,$225.17
11/15/2024,$225.00,47923700,$226.40,$226.92,$224.27
11/14/2024,$228.22,44923940,$225.02,$228.87,$225.00
11/13/2024,$225.12,48566220,$224.01,$226.65,$222.76
11/12/2024,$224.23,40398300,$224.55,$225.59,$223.355
11/11/2024,$224.23,42005600,$225.00,$225.70,$221.50
11/08/2024,$226.96,38328820,$227.17,$228.66,$226.405
11/07/2024,$227.48,42137690,$224.625,$227.875,$224.57
