Date,Close/Last,Volume,Open,High,Low
08/19/2025,$310.93,2893574,$308.70,$314.22,$308.45
08/18/2025,$308.70,3272917,$308.37,$309.98,$306.56
08/15/2025,$308.93,3416604,$310.16,$310.16,$306.50
08/14/2025,$308.95,4699435,$305.50,$309.29,$302.70
08/13/2025,$305.07,2999334,$301.70,$305.31,$301.395
08/12/2025,$301.64,3440070,$305.17,$305.50,$299.8875
08/11/2025,$304.36,2648956,$305.50,$307.295,$303.78
08/08/2025,$305.45,2622369,$307.00,$308.55,$303.89
08/07/2025,$307.91,3603475,$309.16,$310.165,$304.35
08/06/2025,$307.66,6474304,$307.00,$310.395,$301.74
08/05/2025,$298.77,4222907,$303.00,$304.60,$298.37
08/04/2025,$304.23,4734465,$300.53,$306.345,$300.53
08/01/2025,$302.89,3344793,$303.50,$303.70,$301.38
07/31/2025,$300.07,3639588,$301.025,$303.47,$300.00
07/30/2025,$303.61,2805919,$302.57,$305.4308,$301.08
07/29/2025,$302.67,3148084,$298.95,$302.83,$298.30
07/28/2025,$299.22,3070470,$297.06,$299.91,$294.99
07/25/2025,$298.47,3401033,$296.81,$298.64,$294.90
07/24/2025,$294.48,4426029,$296.91,$297.4599,$294.41
07/23/2025,$298.12,2467609,$299.49,$299.88,$296.92
07/22/2025,$299.17,2672021,$295.86,$300.10,$295.05
07/21/2025,$295.74,3037506,$298.11,$298.80,$295.28
07/18/2025,$297.07,3481263,$299.74,$300.395,$296.43
07/17/2025,$300.37,3134529,$299.77,$302.45,$298.42
07/16/2025,$298.90,2804844,$299.78,$300.48,$296.21
07/15/2025,$299.62,2937595,$301.30,$302.79,$299.24
07/14/2025,$301.88,5707576,$299.18,$302.07,$294.83
07/11/2025,$299.91,4524080,$298.14,$302.74,$297.2901
07/10/2025,$298.39,5368072,$296.30,$300.78,$295.025
07/09/2025,$293.02,3266050,$292.25,$293.82,$291.34
07/08/2025,$291.67,3123607,$293.01,$293.02,$290.26
07/07/2025,$293.53,3404279,$294.115,$295.68,$292.485
07/03/2025,$294.08,1678645,$294.67,$294.83,$292.605
07/02/2025,$294.63,4021460,$298.08,$298.08,$292.60
07/01/2025,$297.49,5121903,$292.50,$299.65,$292.35
06/30/2025,$292.17,5054752,$290.88,$293.575,$290.88
06/27/2025,$291.55,7422178,$286.01,$292.19,$285.24
06/26/2025,$285.63,5354904,$285.95,$286.79,$283.47
06/25/2025,$285.55,4259763,$290.86,$291.0757,$284.305
06/24/2025,$291.47,4461222,$289.62,$292.10,$288.5818
06/23/2025,$289.52,5172494,$288.52,$289.52,$285.87
06/20/2025,$287.46,7084966,$289.77,$290.61,$285.57
06/18/2025,$289.63,4008675,$293.00,$293.11,$288.60
06/17/2025,$292.31,3378975,$296.00,$296.01,$291.79
06/16/2025,$296.29,4045666,$303.14,$304.00,$295.75
06/13/2025,$301.91,2435628,$301.81,$305.11,$301.15
06/12/2025,$303.16,2584667,$301.67,$303.18,$300.066
06/11/2025,$301.72,3312510,$300.20,$303.20,$297.19
06/10/2025,$300.43,4698701,$300.01,$302.409,$299.45
06/09/2025,$304.78,4059771,$303.73,$305.23,$299.8464
06/06/2025,$307.36,2622767,$307.15,$309.86,$306.81
06/05/2025,$308.98,3817236,$312.00,$312.00,$307.77
06/04/2025,$311.57,2069546,$313.00,$314.2499,$309.48
06/03/2025,$312.39,3028181,$311.84,$314.39,$309.15
06/02/2025,$312.68,2577048,$310.73,$313.245,$309.3901
05/30/2025,$313.85,4062917,$312.00,$315.29,$310.58
05/29/2025,$311.86,2248937,$312.37,$313.4959,$310.04
05/28/2025,$312.84,1935645,$314.95,$315.65,$312.19
05/27/2025,$314.95,2527016,$314.51,$315.6165,$312.16
05/23/2025,$314.57,2701615,$315.07,$315.65,$313.03
05/22/2025,$314.31,2642001,$316.12,$316.62,$312.63
05/21/2025,$316.44,2386740,$317.52,$318.67,$315.17
05/20/2025,$319.80,2034967,$321.22,$321.72,$318.85
05/19/2025,$321.23,2749002,$318.11,$321.61,$318.03
05/16/2025,$318.61,2637287,$314.37,$318.66,$313.37
05/15/2025,$314.48,2928718,$307.80,$315.13,$307.80
05/14/2025,$307.50,2657043,$308.24,$308.9086,$305.69
05/13/2025,$308.69,3018600,$311.65,$312.165,$308.4499
05/12/2025,$311.92,4137861,$312.01,$312.18,$305.01
05/09/2025,$313.68,1917830,$312.90,$314.25,$311.1675
05/08/2025,$313.49,2131496,$318.08,$319.66,$313.18
05/07/2025,$318.13,2726245,$316.48,$319.24,$316.12
05/06/2025,$316.79,2691660,$315.11,$317.24,$312.87
05/05/2025,$315.72,3534301,$313.00,$317.40,$310.70
05/02/2025,$311.96,3994578,$313.55,$315.97,$310.68
05/01/2025,$313.64,5186858,$313.155,$319.25,$311.60
04/30/2025,$319.65,5564594,$316.79,$321.00,$313.10
04/29/2025,$314.50,3164531,$316.06,$316.7277,$313.00
04/28/2025,$316.81,2578256,$317.70,$318.02,$314.25
04/25/2025,$316.74,2283147,$316.50,$321.78,$315.03
04/24/2025,$316.22,2479485,$318.43,$318.89,$313.53
04/23/2025,$318.48,3210134,$318.50,$319.895,$314.79
04/22/2025,$319.08,4200708,$311.76,$320.00,$311.19
04/21/2025,$308.72,2669905,$311.00,$311.28,$305.115
04/17/2025,$311.30,2728460,$309.22,$312.99,$307.13
04/16/2025,$309.10,3099078,$313.57,$314.29,$307.37
04/15/2025,$312.48,2901367,$316.13,$317.195,$311.84
04/14/2025,$316.07,4068713,$312.43,$318.20,$311.13
04/11/2025,$309.90,4440059,$306.47,$310.89,$303.9601
04/10/2025,$306.78,6049543,$301.34,$307.63,$296.915
04/09/2025,$303.96,8265701,$297.41,$311.65,$296.715
04/08/2025,$299.83,5562462,$303.78,$308.25,$294.92
04/07/2025,$299.89,7725857,$292.60,$304.88,$290.50
04/04/2025,$300.11,8831090,$314.57,$314.96,$299.30
04/03/2025,$318.27,7023851,$311.38,$319.72,$311.2975
04/02/2025,$311.58,2776755,$312.71,$313.93,$309.83
04/01/2025,$313.63,2411454,$313.08,$314.78,$310.95
03/31/2025,$312.37,4418823,$305.00,$313.20,$304.44
03/28/2025,$307.09,3211862,$309.00,$310.00,$305.985
03/27/2025,$312.69,3119455,$315.16,$316.64,$310.68
03/26/2025,$313.58,2624998,$307.90,$314.06,$307.79
03/25/2025,$306.92,2657170,$306.93,$308.66,$304.03
03/24/2025,$305.67,3443511,$306.30,$307.95,$304.53
03/21/2025,$305.44,6016138,$306.39,$307.00,$301.64
03/20/2025,$307.00,2723487,$308.03,$309.66,$305.51
03/19/2025,$306.92,2812212,$303.99,$308.08,$303.63
03/18/2025,$303.60,2435418,$304.97,$304.97,$302.27
03/17/2025,$303.97,2758628,$301.30,$305.23,$300.03
03/14/2025,$299.83,2696979,$296.97,$300.67,$295.71
03/13/2025,$297.50,4178882,$300.43,$303.465,$297.27
03/12/2025,$299.40,4546240,$303.69,$306.43,$296.35
03/11/2025,$306.76,4513135,$317.62,$317.70,$306.31
03/10/2025,$317.25,4707592,$320.09,$326.32,$315.74
03/07/2025,$321.29,7607616,$310.82,$323.17,$310.35
03/06/2025,$310.37,2954920,$307.80,$311.35,$304.38
03/05/2025,$307.45,2327472,$304.00,$308.46,$303.37
03/04/2025,$305.77,3954691,$304.59,$312.93,$304.59
03/03/2025,$304.29,4371634,$308.11,$309.49,$302.43
02/28/2025,$308.33,4972872,$307.605,$308.52,$303.88
02/27/2025,$309.95,3350723,$305.19,$311.7799,$304.22
02/26/2025,$304.27,4140908,$311.70,$314.55,$303.68
02/25/2025,$310.72,3891555,$309.18,$311.71,$307.991
02/24/2025,$307.57,3397553,$305.00,$310.44,$304.12
02/21/2025,$304.81,3036654,$303.92,$305.96,$301.59
02/20/2025,$303.05,3020024,$300.83,$303.13,$298.15
02/19/2025,$301.94,2990851,$303.32,$303.79,$299.51
02/18/2025,$304.83,3368090,$307.35,$307.35,$303.54
02/14/2025,$308.55,2674354,$310.20,$311.00,$307.78
02/13/2025,$310.02,3097175,$307.50,$311.53,$305.63
02/12/2025,$307.60,3110228,$309.58,$310.09,$305.77
02/11/2025,$310.21,4180762,$307.37,$311.59,$306.17
02/10/2025,$308.42,8051997,$302.27,$310.28,$301.51
02/07/2025,$294.30,2858016,$294.36,$296.85,$293.82
02/06/2025,$294.36,3589988,$291.59,$297.15,$290.3201
02/05/2025,$288.83,2363168,$290.00,$290.27,$286.34
02/04/2025,$289.77,2977102,$289.76,$290.64,$288.37
02/03/2025,$290.05,3049143,$287.02,$290.90,$284.19
01/31/2025,$288.70,2557033,$289.83,$291.25,$287.35
01/30/2025,$290.32,2125150,$290.91,$292.08,$289.36
01/29/2025,$290.11,2358272,$291.38,$293.14,$290.00
01/28/2025,$291.15,3180370,$292.40,$294.49,$290.00
01/27/2025,$293.09,4343019,$286.605,$293.43,$285.81
01/24/2025,$285.46,2523397,$284.505,$286.85,$283.28
01/23/2025,$284.43,2279408,$280.75,$285.00,$280.6501
01/22/2025,$281.35,3660600,$283.30,$283.53,$280.405
01/21/2025,$282.61,3858590,$280.76,$282.90,$278.73
01/17/2025,$280.95,3312793,$280.98,$284.08,$280.00
01/16/2025,$279.74,3403681,$280.24,$280.945,$276.53
01/15/2025,$282.30,2867781,$284.33,$284.65,$280.61
01/14/2025,$281.58,2238889,$285.02,$285.35,$279.38
01/13/2025,$283.63,3394291,$282.94,$284.50,$280.35
01/10/2025,$282.31,3946002,$287.50,$287.77,$281.78
01/08/2025,$286.90,2724217,$288.97,$289.14,$286.55
01/07/2025,$289.34,3419450,$293.78,$294.93,$288.28
01/06/2025,$292.18,2838933,$293.28,$295.60,$291.74
01/03/2025,$294.78,2240254,$292.83,$294.96,$290.70
01/02/2025,$292.51,3118262,$290.95,$295.7625,$290.25
12/31/2024,$289.89,1915847,$290.08,$291.24,$288.58
12/30/2024,$289.60,1936678,$291.47,$291.47,$289.00
12/27/2024,$293.62,1617399,$293.34,$296.4795,$292.74
12/26/2024,$294.80,1434337,$293.00,$295.435,$292.60
12/24/2024,$293.99,1460985,$291.28,$294.27,$290.791
12/23/2024,$291.29,2492226,$292.255,$293.10,$289.73
12/20/2024,$292.68,7677952,$289.52,$296.10,$289.3001
12/19/2024,$290.23,3438533,$290.88,$292.86,$288.847
12/18/2024,$290.88,3800945,$295.02,$298.9761,$290.67
12/17/2024,$296.08,3295881,$297.62,$300.00,$294.82
12/16/2024,$297.71,3180071,$297.18,$302.12,$297.17
12/13/2024,$296.60,2547703,$296.29,$299.20,$295.43
12/12/2024,$296.63,2040653,$296.20,$298.55,$295.09
12/11/2024,$296.10,3037616,$301.34,$301.90,$295.97
12/10/2024,$300.71,3522974,$300.13,$302.82,$295.84
12/09/2024,$301.37,2391898,$297.585,$302.6178,$297.09
12/06/2024,$298.98,4158690,$300.56,$303.7971,$298.605
12/05/2024,$299.47,2594816,$295.54,$299.74,$294.9331
12/04/2024,$295.09,3742938,$292.28,$296.04,$291.82
12/03/2024,$294.50,3030992,$292.32,$294.85,$290.29
12/02/2024,$292.44,3150151,$293.50,$294.23,$290.94
11/29/2024,$296.01,1655907,$294.16,$297.05,$294.018
11/27/2024,$295.08,2240280,$297.00,$299.50,$294.98
11/26/2024,$296.33,2254326,$297.00,$297.28,$294.83
11/25/2024,$296.19,5021843,$291.765,$296.61,$291.765
11/22/2024,$290.28,2879063,$288.47,$290.60,$288.14
11/21/2024,$288.47,4475662,$285.00,$288.60,$283.46
11/20/2024,$290.91,2525012,$290.62,$291.3199,$288.255
11/19/2024,$290.73,2353251,$290.00,$292.072,$287.60
11/18/2024,$291.10,2866132,$293.01,$295.44,$290.7886
11/15/2024,$292.63,4039432,$297.72,$299.495,$289.72
11/14/2024,$298.56,1932557,$298.00,$300.11,$296.5901
11/13/2024,$297.35,2327101,$298.90,$299.13,$295.2172
11/12/2024,$298.65,2453194,$300.14,$301.405,$297.52
11/11/2024,$301.53,2872440,$300.49,$303.81,$300.02
11/08/2024,$298.97,3279284,$295.60,$301.8321,$295.25
11/07/2024,$294.66,3357377,$294.84,$296.54,$293.81
