Date,Close/Last,Volume,Open,High,Low
08/08/2025,$297.43,1778241,$297.00,$298.13,$294.54
08/07/2025,$294.73,2842694,$297.70,$298.29,$290.63
08/06/2025,$295.54,3430465,$297.21,$298.05,$294.435
08/05/2025,$296.64,2181295,$299.85,$300.35,$295.2259
08/04/2025,$298.59,1876124,$295.54,$299.10,$295.53
08/01/2025,$294.27,3013165,$294.03,$294.91,$288.34
07/31/2025,$299.31,2718236,$301.90,$303.91,$298.07
07/30/2025,$303.41,3132403,$308.55,$308.75,$301.37
07/29/2025,$308.54,1796438,$312.91,$313.62,$307.845
07/28/2025,$310.74,1653819,$311.60,$313.50,$309.29
07/25/2025,$311.61,2149651,$309.42,$312.647,$307.51
07/24/2025,$308.25,2288374,$308.30,$310.50,$307.00
07/23/2025,$308.66,2139091,$308.00,$309.5873,$305.24
07/22/2025,$304.14,2296078,$302.98,$306.16,$301.73
07/21/2025,$302.97,2667213,$307.96,$309.17,$302.97
07/18/2025,$307.95,5481072,$311.86,$311.86,$302.51
07/17/2025,$315.35,3223322,$310.92,$316.98,$310.58
07/16/2025,$311.90,2921929,$312.44,$312.49,$306.61
07/15/2025,$310.65,3006495,$318.61,$319.45,$310.43
07/14/2025,$320.92,1891073,$319.29,$321.77,$317.68
07/11/2025,$319.47,2091224,$322.98,$324.35,$319.20
07/10/2025,$325.24,2845002,$317.85,$326.10,$317.50
07/09/2025,$317.35,2424532,$318.66,$320.93,$317.31
07/08/2025,$316.98,2643921,$324.47,$324.47,$316.95
07/07/2025,$322.73,2160572,$327.52,$328.405,$320.26
07/03/2025,$328.13,1541782,$325.325,$329.14,$324.18
07/02/2025,$325.61,3040402,$322.99,$326.62,$321.34
07/01/2025,$322.53,3836382,$316.93,$324.38,$316.30
06/30/2025,$318.98,3416552,$318.575,$320.13,$317.59
06/27/2025,$317.19,4605544,$314.08,$320.1199,$313.1001
06/26/2025,$311.42,3255232,$309.58,$312.27,$308.17
06/25/2025,$308.59,2467383,$308.89,$310.7655,$307.175
06/24/2025,$308.38,2806220,$303.10,$309.22,$302.15
06/23/2025,$299.63,3101662,$296.82,$299.87,$291.88
06/20/2025,$298.59,5687247,$297.585,$299.75,$296.64
06/18/2025,$296.42,3691454,$292.08,$299.24,$292.08
06/17/2025,$292.81,2626084,$292.09,$294.5899,$290.95
06/16/2025,$294.22,2307823,$290.93,$296.445,$290.0199
06/13/2025,$287.79,3405947,$292.545,$293.33,$286.15
06/12/2025,$297.99,1604549,$296.67,$298.575,$294.00
06/11/2025,$299.10,2013798,$300.18,$303.39,$298.655
06/10/2025,$299.52,2045505,$301.70,$301.78,$298.00
06/09/2025,$301.56,2098056,$303.79,$303.79,$299.58
06/06/2025,$302.47,2099359,$300.29,$303.50,$299.23
06/05/2025,$295.96,1697419,$296.50,$298.50,$294.14
06/04/2025,$295.93,1842452,$297.81,$298.6499,$295.80
06/03/2025,$297.39,2202444,$295.20,$298.25,$292.65
06/02/2025,$295.33,1751448,$292.35,$295.745,$290.33
05/30/2025,$294.05,5251753,$294.97,$295.75,$291.63
05/29/2025,$295.38,2362494,$296.26,$296.605,$292.80
05/28/2025,$293.36,1676883,$293.465,$295.38,$292.38
05/27/2025,$293.76,2604301,$290.53,$293.86,$288.15
05/23/2025,$285.22,1724244,$281.82,$287.10,$281.465
05/22/2025,$287.18,2052009,$285.63,$289.05,$285.065
05/21/2025,$286.00,3447538,$293.04,$294.1195,$285.11
05/20/2025,$296.17,2706559,$296.49,$298.20,$294.19
05/19/2025,$299.30,2751474,$297.01,$300.89,$295.69
05/16/2025,$299.72,2962233,$300.36,$301.65,$297.833
05/15/2025,$299.55,1955140,$298.05,$300.93,$297.0001
05/14/2025,$300.10,1954781,$303.15,$303.62,$299.445
05/13/2025,$302.30,3532113,$300.00,$303.02,$298.82
05/12/2025,$298.92,4089025,$297.34,$299.165,$294.73
05/09/2025,$284.51,2704979,$285.00,$287.00,$282.97
05/08/2025,$283.66,3417972,$279.73,$285.4999,$278.7345
05/07/2025,$276.24,2329448,$277.34,$278.81,$273.89
05/06/2025,$275.37,3063958,$274.48,$278.12,$273.61
05/05/2025,$278.03,2416485,$275.46,$281.59,$274.08
05/02/2025,$276.85,3099732,$274.50,$278.10,$273.10
05/01/2025,$268.54,2473915,$268.00,$272.66,$266.52
04/30/2025,$266.41,3522670,$260.96,$267.42,$257.21
04/29/2025,$267.02,1730942,$265.43,$267.475,$261.83
04/28/2025,$264.95,1561627,$264.94,$268.00,$262.53
04/25/2025,$264.81,1940096,$267.00,$268.86,$264.00
04/24/2025,$267.32,2696315,$258.07,$268.00,$258.00
04/23/2025,$260.14,3872872,$261.87,$270.17,$259.26
04/22/2025,$252.42,2324093,$247.12,$253.24,$246.37
04/21/2025,$242.51,4302917,$248.85,$250.2618,$239.27
04/17/2025,$251.31,3907488,$252.95,$255.62,$247.10
04/16/2025,$252.92,4244855,$255.16,$258.94,$249.63
04/15/2025,$257.86,3509063,$256.00,$260.63,$255.30
04/14/2025,$255.38,3067443,$256.52,$257.62,$252.16
04/11/2025,$251.13,4413488,$246.89,$252.77,$243.135
04/10/2025,$246.89,4799892,$255.015,$255.50,$238.5196
04/09/2025,$262.36,8640614,$226.96,$264.77,$226.26
04/08/2025,$231.39,4782062,$245.83,$247.00,$227.36
04/07/2025,$234.28,6283581,$225.285,$241.94,$220.43
04/04/2025,$233.68,9097521,$237.92,$238.97,$228.62
04/03/2025,$247.82,7736239,$260.20,$261.00,$247.175
04/02/2025,$275.25,2473717,$266.89,$277.3185,$266.57
04/01/2025,$270.48,2881391,$265.74,$270.8725,$265.1182
03/31/2025,$269.05,3945965,$262.49,$270.34,$259.00
03/28/2025,$265.48,3261477,$270.63,$272.6425,$263.01
03/27/2025,$272.02,2312304,$274.86,$275.50,$270.54
03/26/2025,$276.00,2580005,$280.00,$282.125,$274.595
03/25/2025,$279.28,2767709,$278.90,$279.79,$276.21
03/24/2025,$277.86,2651382,$275.23,$278.25,$274.23
03/21/2025,$270.51,4229709,$267.85,$270.56,$265.16
03/20/2025,$270.83,2129461,$269.03,$274.55,$268.22
03/19/2025,$270.65,2894170,$263.03,$272.01,$261.26
03/18/2025,$262.72,3251729,$264.60,$265.50,$260.46
03/17/2025,$264.38,2975878,$265.19,$266.435,$261.27
03/14/2025,$265.63,4337169,$260.145,$266.66,$259.00
03/13/2025,$256.43,4194194,$259.65,$261.51,$253.52
03/12/2025,$260.75,5514889,$260.18,$262.82,$255.00
03/11/2025,$255.39,4925622,$257.46,$260.24,$253.54
03/10/2025,$261.32,4284073,$267.715,$268.59,$257.45
03/07/2025,$273.21,3817261,$273.66,$274.17,$264.71
03/06/2025,$275.64,2944193,$279.80,$282.16,$274.53
03/05/2025,$284.18,2569425,$283.00,$286.12,$280.63
03/04/2025,$283.47,5901177,$291.57,$291.775,$277.58
03/03/2025,$295.49,2342901,$301.43,$303.465,$293.11
02/28/2025,$300.96,3336314,$296.29,$301.07,$294.97
02/27/2025,$294.20,2032094,$296.00,$301.00,$293.04
02/26/2025,$296.10,1899367,$295.14,$299.3411,$293.67
02/25/2025,$293.34,2511713,$296.99,$298.409,$289.53
02/24/2025,$295.53,2450586,$297.11,$298.98,$292.42
02/21/2025,$295.40,3280197,$304.94,$304.94,$293.8528
02/20/2025,$303.86,2830301,$309.72,$309.96,$298.69
02/19/2025,$309.92,2148248,$310.38,$311.9999,$306.87
02/18/2025,$312.85,2024496,$313.39,$313.685,$309.03
02/14/2025,$311.04,1725509,$307.43,$311.85,$307.42
02/13/2025,$307.50,1975609,$307.55,$309.63,$305.88
02/12/2025,$306.40,2238615,$306.85,$307.96,$303.91
02/11/2025,$309.57,1856192,$308.53,$310.505,$306.3444
02/10/2025,$310.26,3227021,$318.45,$318.45,$306.01
02/07/2025,$316.77,1607256,$320.83,$321.4025,$316.29
02/06/2025,$320.15,1730588,$323.10,$323.25,$317.205
02/05/2025,$320.53,2065654,$317.94,$320.71,$315.10
02/04/2025,$315.83,1884457,$315.25,$317.36,$313.11
02/03/2025,$316.53,1997553,$312.19,$317.00,$309.19
01/31/2025,$317.45,2034005,$320.91,$321.6365,$315.51
01/30/2025,$318.95,2517669,$317.00,$321.894,$316.00
01/29/2025,$315.25,2155365,$316.63,$319.48,$314.14
01/28/2025,$317.04,2431418,$316.64,$317.87,$310.72
01/27/2025,$316.42,3099121,$318.13,$318.83,$311.8386
01/24/2025,$321.34,6260113,$324.40,$324.47,$313.73
01/23/2025,$325.87,3935820,$323.55,$326.275,$321.9903
01/22/2025,$322.25,2927409,$318.31,$322.82,$317.677
01/21/2025,$317.95,2779104,$316.94,$319.70,$315.00
01/17/2025,$312.56,2183457,$313.02,$315.40,$310.77
01/16/2025,$311.48,2361199,$312.70,$314.00,$310.13
01/15/2025,$312.32,3099514,$305.00,$313.96,$304.21
01/14/2025,$300.36,2370931,$299.60,$300.54,$296.73
01/13/2025,$297.02,2202977,$292.52,$297.71,$291.1557
01/10/2025,$293.30,2685527,$300.43,$301.315,$293.16
01/08/2025,$302.85,2061411,$301.90,$304.20,$298.85
01/07/2025,$302.02,2059050,$304.00,$304.375,$296.85
01/06/2025,$301.88,2713975,$304.32,$305.1536,$300.1701
01/03/2025,$303.08,1979833,$300.68,$303.425,$297.53
01/02/2025,$298.43,1930118,$300.00,$300.34,$294.619
12/31/2024,$296.79,1231551,$298.05,$298.87,$295.67
12/30/2024,$297.33,2393051,$297.35,$299.70,$294.13
12/27/2024,$301.05,1676011,$300.85,$305.09,$298.71
12/26/2024,$303.99,1228978,$301.48,$304.8899,$301.01
12/24/2024,$303.46,862881,$299.29,$303.615,$298.00
12/23/2024,$298.80,1902436,$296.48,$299.76,$295.185
12/20/2024,$298.65,6232414,$292.35,$302.72,$292.00
12/19/2024,$293.08,3541351,$293.02,$296.86,$291.20
12/18/2024,$287.78,3541224,$302.60,$303.59,$286.43
12/17/2024,$301.34,3611578,$302.33,$303.03,$299.70
12/16/2024,$303.57,1813997,$303.70,$304.20,$300.835
12/13/2024,$302.14,1661963,$302.46,$304.32,$301.245
12/12/2024,$300.30,1668441,$303.63,$304.45,$300.26
12/11/2024,$302.34,2071545,$303.37,$304.1299,$299.54
12/10/2024,$302.11,2968061,$297.43,$304.98,$296.51
12/09/2024,$296.72,2377947,$304.07,$305.07,$296.16
12/06/2024,$303.99,1797667,$301.64,$304.74,$300.62
12/05/2024,$300.53,2793669,$302.28,$303.425,$300.32
12/04/2024,$302.60,1561228,$302.00,$303.53,$300.71
12/03/2024,$302.11,2128671,$303.84,$304.99,$301.14
12/02/2024,$302.26,2167054,$306.21,$306.85,$299.91
11/29/2024,$304.68,1326646,$307.25,$307.79,$304.67
11/27/2024,$304.25,1697344,$307.00,$307.82,$302.7901
11/26/2024,$305.57,2130705,$305.61,$306.97,$302.00
11/25/2024,$305.21,3478440,$303.05,$305.80,$302.5001
11/22/2024,$301.30,3788898,$293.40,$301.92,$292.51
11/21/2024,$293.00,2410469,$289.82,$294.07,$287.53
11/20/2024,$287.71,2387656,$286.15,$288.33,$285.09
11/19/2024,$285.55,2512936,$281.89,$286.6199,$281.31
11/18/2024,$285.54,2074634,$286.94,$287.52,$283.61
11/15/2024,$286.87,2614568,$288.00,$290.55,$285.49
11/14/2024,$288.30,2979782,$288.34,$290.555,$287.355
11/13/2024,$287.64,2118132,$287.92,$290.61,$287.435
11/12/2024,$288.51,2251660,$292.00,$293.55,$287.58
11/11/2024,$292.97,2299530,$290.49,$294.18,$290.43
11/08/2024,$287.60,1814377,$286.68,$290.1002,$285.945
11/07/2024,$286.82,3877331,$292.32,$293.035,$284.6474
