Date,Close/Last,Volume,Open,High,Low
06/27/2025,$385.83,5083803,$385.44,$390.31,$384.405
06/26/2025,$384.95,3139666,$387.20,$389.985,$382.87
06/25/2025,$387.55,3718763,$383.60,$388.05,$382.00
06/24/2025,$382.34,4797074,$384.96,$385.00,$378.51
06/23/2025,$380.12,3841754,$377.59,$380.21,$374.24
06/20/2025,$376.92,8126939,$380.48,$382.29,$373.76
06/18/2025,$378.04,4808869,$383.985,$385.2729,$377.54
06/17/2025,$382.68,6866253,$397.275,$399.67,$381.80
06/16/2025,$401.73,6798251,$392.985,$405.00,$391.11
06/13/2025,$391.68,10629680,$392.50,$399.85,$383.75
06/12/2025,$413.68,6313316,$411.43,$416.39,$410.77
06/11/2025,$412.84,3385416,$415.20,$416.0432,$410.42
06/10/2025,$416.06,2627431,$416.605,$419.82,$414.42
06/09/2025,$416.26,3034210,$417.295,$419.00,$415.15
06/06/2025,$416.92,2146908,$417.54,$419.645,$415.28
06/05/2025,$415.20,2276924,$415.00,$421.48,$413.98
06/04/2025,$413.91,1843425,$411.54,$415.94,$410.08
06/03/2025,$412.49,2737513,$403.455,$412.64,$402.476
06/02/2025,$403.40,4153688,$408.88,$410.00,$396.73
05/30/2025,$415.09,4231334,$414.14,$417.86,$411.53
05/29/2025,$413.36,1781393,$414.00,$415.4203,$410.47
05/28/2025,$412.23,2246508,$413.81,$416.37,$411.42
05/27/2025,$413.10,2680356,$412.76,$414.95,$411.60
05/23/2025,$407.69,2087674,$409.11,$411.45,$407.15
05/22/2025,$414.33,1889487,$412.51,$417.8984,$412.51
05/21/2025,$414.03,2495783,$414.855,$422.95,$412.59
05/20/2025,$417.61,2453377,$417.87,$419.13,$414.29
05/19/2025,$420.68,3007984,$413.53,$421.27,$413.1993
05/16/2025,$417.125,5391532,$414.62,$421.765,$412.06
05/15/2025,$404.69,2763813,$399.35,$404.85,$399.35
05/14/2025,$399.47,2409217,$396.85,$400.12,$396.42
05/13/2025,$397.40,2664142,$395.90,$399.67,$394.71
05/12/2025,$395.94,3157670,$394.33,$397.82,$392.755
05/09/2025,$383.28,2031324,$386.18,$388.77,$382.33
05/08/2025,$383.99,3383867,$388.30,$388.731,$383.40
05/07/2025,$384.97,2153771,$384.70,$387.83,$380.945
05/06/2025,$382.98,2970086,$376.565,$386.52,$375.05
05/05/2025,$381.06,2095559,$379.29,$384.54,$378.40
05/02/2025,$380.87,2340739,$380.09,$383.5615,$379.19
05/01/2025,$374.63,2848778,$378.30,$380.44,$374.07
04/30/2025,$374.98,3305481,$366.87,$376.00,$363.56
04/29/2025,$370.98,2198291,$367.21,$373.88,$366.88
04/28/2025,$368.62,3163425,$368.05,$370.99,$364.58
04/25/2025,$367.72,3499345,$361.695,$369.31,$359.99
04/24/2025,$360.91,3085149,$353.59,$361.12,$353.245
04/23/2025,$351.96,3167958,$358.12,$363.00,$349.80
04/22/2025,$349.91,3250424,$349.14,$352.08,$344.3687
04/21/2025,$343.22,3691241,$344.565,$346.68,$338.64
04/17/2025,$348.80,5229675,$349.75,$351.875,$345.09
04/16/2025,$344.19,3687874,$345.00,$350.38,$341.3101
04/15/2025,$350.38,3030407,$351.05,$356.49,$349.185
04/14/2025,$350.91,3285950,$359.51,$362.05,$348.50
04/11/2025,$352.47,3941817,$351.44,$353.10,$342.35
04/10/2025,$350.05,5694976,$360.97,$362.50,$341.52
04/09/2025,$364.64,7186274,$338.74,$365.72,$333.43
04/08/2025,$340.00,6650815,$350.10,$350.74,$333.83
04/07/2025,$340.70,7690909,$335.54,$358.36,$332.01
04/04/2025,$349.07,5867564,$359.00,$361.73,$348.80
04/03/2025,$367.25,5324421,$371.875,$376.01,$366.29
04/02/2025,$385.78,2859064,$378.28,$388.00,$376.54
04/01/2025,$383.20,3847766,$381.13,$384.00,$375.53
03/31/2025,$383.53,3960737,$380.00,$384.80,$374.67
03/28/2025,$385.71,3830307,$393.89,$396.92,$384.755
03/27/2025,$396.15,2729696,$397.44,$401.4763,$392.51
03/26/2025,$397.81,3426315,$403.00,$404.50,$397.01
03/25/2025,$403.64,3648552,$393.57,$404.32,$392.99
03/24/2025,$394.47,5223006,$392.47,$396.86,$391.3801
03/21/2025,$387.26,7607266,$384.13,$389.85,$382.45
03/20/2025,$389.61,4009500,$386.895,$397.82,$385.8025
03/19/2025,$387.89,4349931,$394.10,$395.26,$387.00
03/18/2025,$391.37,4297269,$395.36,$395.95,$384.57
03/17/2025,$399.34,4258533,$394.115,$399.94,$387.13
03/14/2025,$394.74,6134775,$379.745,$396.36,$377.80
03/13/2025,$377.84,14386640,$405.27,$405.77,$374.50
03/12/2025,$438.60,5515858,$436.69,$443.90,$435.50
03/11/2025,$433.66,3145227,$432.88,$441.33,$431.00
03/10/2025,$435.08,4001634,$443.105,$444.54,$433.23
03/07/2025,$449.40,3039466,$442.00,$452.51,$440.99
03/06/2025,$444.78,2732076,$444.73,$452.19,$441.1861
03/05/2025,$451.24,2406219,$443.65,$453.26,$443.11
03/04/2025,$446.03,2942168,$439.25,$448.8159,$434.70
03/03/2025,$440.72,2607694,$440.65,$448.09,$438.21
02/28/2025,$438.56,3936914,$438.16,$440.37,$432.103
02/27/2025,$437.19,2340232,$441.79,$444.57,$436.82
02/26/2025,$441.50,1947626,$443.80,$447.65,$438.40
02/25/2025,$443.41,2612652,$443.47,$447.49,$439.1738
02/24/2025,$444.42,2807937,$445.11,$446.28,$440.91
02/21/2025,$444.32,3375996,$453.275,$453.75,$440.69
02/20/2025,$454.69,2337598,$457.44,$461.00,$451.57
02/19/2025,$456.99,2965546,$463.61,$463.61,$455.32
02/18/2025,$464.11,2973775,$462.65,$464.33,$453.07
02/14/2025,$460.16,2622973,$463.35,$464.99,$458.00
02/13/2025,$459.22,2794395,$465.21,$465.6999,$457.03
02/12/2025,$462.76,3308534,$458.00,$463.00,$451.30
02/11/2025,$458.82,3256999,$449.00,$461.549,$448.29
02/10/2025,$451.10,3946729,$439.25,$453.37,$439.00
02/07/2025,$433.07,2693470,$436.24,$441.00,$432.41
02/06/2025,$435.40,2568120,$437.63,$439.96,$434.35
02/05/2025,$437.63,2938540,$440.75,$444.95,$436.27
02/04/2025,$440.23,2647701,$435.43,$443.58,$434.26
02/03/2025,$438.60,3348717,$437.80,$442.74,$430.88
01/31/2025,$437.45,4689083,$446.975,$447.0095,$435.83
01/30/2025,$446.00,3290128,$439.67,$448.42,$439.23
01/29/2025,$441.68,2997604,$439.92,$444.36,$438.825
01/28/2025,$442.84,5376392,$436.27,$445.805,$431.64
01/27/2025,$438.60,5086254,$430.23,$445.4499,$430.12
01/24/2025,$435.38,2631804,$437.28,$441.8799,$434.73
01/23/2025,$437.28,2716742,$435.88,$437.73,$432.49
01/22/2025,$437.32,3391642,$438.00,$439.73,$433.43
01/21/2025,$436.36,3833294,$433.26,$439.98,$431.50
01/17/2025,$429.99,4012745,$434.345,$435.99,$425.70
01/16/2025,$426.93,4185552,$418.21,$428.89,$418.00
01/15/2025,$417.28,4345781,$421.70,$423.97,$415.66
01/14/2025,$412.71,3577116,$407.25,$412.75,$405.0701
01/13/2025,$408.50,4558780,$404.27,$409.96,$403.75
01/10/2025,$405.92,5564262,$410.00,$413.10,$405.32
01/08/2025,$419.58,3508786,$417.34,$422.66,$415.51
01/07/2025,$422.63,4181405,$431.37,$435.18,$420.51
01/06/2025,$431.18,3994400,$431.88,$436.4082,$427.79
01/03/2025,$430.57,5619372,$429.445,$433.2982,$425.32
01/02/2025,$441.00,2507887,$447.76,$450.12,$440.56
12/31/2024,$444.68,2285132,$446.35,$448.4999,$442.81
12/30/2024,$445.80,3473172,$442.94,$447.60,$438.57
12/27/2024,$446.48,2947179,$446.88,$449.91,$441.105
12/26/2024,$450.16,2134310,$445.85,$452.34,$444.68
12/24/2024,$447.94,1685003,$446.50,$448.8653,$442.5701
12/23/2024,$446.74,3781194,$447.00,$451.4299,$443.4201
12/20/2024,$447.17,8220033,$433.015,$451.42,$432.47
12/19/2024,$437.39,6479517,$443.41,$449.00,$437.11
12/18/2024,$441.31,6511105,$453.24,$455.25,$441.10
12/17/2024,$455.23,7514489,$460.59,$465.856,$452.48
12/16/2024,$461.53,5807021,$467.19,$473.62,$461.20
12/13/2024,$465.69,11395510,$473.98,$474.91,$456.80
12/12/2024,$474.63,17344860,$487.50,$494.00,$470.9001
12/11/2024,$549.93,6690565,$547.05,$552.30,$541.74
12/10/2024,$547.05,2762875,$547.35,$552.83,$544.22
12/09/2024,$547.93,3588653,$556.10,$557.8999,$546.1101
12/06/2024,$552.96,2964064,$544.15,$554.37,$542.90
12/05/2024,$538.22,2629119,$534.42,$540.11,$529.79
12/04/2024,$536.49,3307041,$523.02,$541.77,$521.005
12/03/2024,$516.26,2119254,$511.04,$516.78,$504.505
12/02/2024,$516.20,2007213,$512.85,$518.77,$511.53
11/29/2024,$515.93,1450247,$517.65,$517.65,$513.58
11/27/2024,$513.68,2324217,$523.21,$525.88,$508.7161
11/26/2024,$525.30,2415735,$519.95,$525.76,$516.3601
11/25/2024,$518.73,3319992,$519.09,$523.2099,$513.1935
11/22/2024,$512.15,2287614,$502.50,$513.37,$502.50
11/21/2024,$504.44,2002094,$502.10,$508.57,$493.10
11/20/2024,$499.50,1874910,$505.41,$506.36,$494.61
11/19/2024,$499.61,1961731,$496.00,$502.41,$495.46
11/18/2024,$499.51,2259651,$505.00,$505.51,$497.69
11/15/2024,$503.37,4612417,$520.30,$524.4999,$498.81
11/14/2024,$529.87,3098800,$530.55,$534.6399,$523.46
11/13/2024,$532.50,3470174,$523.79,$539.92,$520.59
11/12/2024,$526.42,4125288,$504.39,$528.91,$504.27
11/11/2024,$504.48,3536599,$493.60,$507.72,$493.60
11/08/2024,$494.68,2856859,$503.83,$505.00,$493.69
11/07/2024,$500.92,2640295,$510.655,$510.655,$495.30
